epoch,dino_collapse_flag,dino_feat_mean_cos,dino_knn_top1_k10,dino_knn_top1_k20,dino_teacher_entropy,dino_teacher_entropy_is_centered,dino_teacher_entropy_norm,loss,val_dino_collapse_flag,val_dino_feat_mean_cos,val_dino_knn_top1_k10,val_dino_knn_top1_k20,val_dino_teacher_entropy,val_dino_teacher_entropy_is_centered,val_dino_teacher_entropy_norm,val_loss
48,0.0,0.27786139668897597,0.4384765625,0.4638671875,6.22972178100203,1.0,0.7489657266307992,4.652111530303955,NA,NA,NA,NA,NA,NA,NA,NA
49,nan,nan,nan,nan,nan,nan,nan,4.635387897491455,NA,NA,NA,NA,NA,NA,NA,NA
50,nan,nan,nan,nan,nan,nan,nan,4.602005481719971,NA,NA,NA,NA,NA,NA,NA,NA
51,nan,nan,nan,nan,nan,nan,nan,4.6248579025268555,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0,0.2716125055170369,0.443359375,0.466796875,6.212334344910634,1.0,0.7468753293122299,4.651378154754639,NA,NA,NA,NA,NA,NA,NA,NA
53,nan,nan,nan,nan,nan,nan,nan,4.599120616912842,NA,NA,NA,NA,NA,NA,NA,NA
54,nan,nan,nan,nan,nan,nan,nan,4.6313910484313965,NA,NA,NA,NA,NA,NA,NA,NA
55,nan,nan,nan,nan,nan,nan,nan,4.606057643890381,NA,NA,NA,NA,NA,NA,NA,NA
56,0.0,0.26897420958369844,0.443359375,0.4677734375,6.220508307384947,1.0,0.7478580405727386,4.592469215393066,NA,NA,NA,NA,NA,NA,NA,NA
57,nan,nan,nan,nan,nan,nan,nan,4.609677791595459,NA,NA,NA,NA,NA,NA,NA,NA
58,nan,nan,nan,nan,nan,nan,nan,4.58490514755249,NA,NA,NA,NA,NA,NA,NA,NA
59,nan,nan,nan,nan,nan,nan,nan,4.571490287780762,NA,NA,NA,NA,NA,NA,NA,NA
